Ids,Sentiment,Sarcasm,Vulgar,Abuse,Target,OCR
Hindi_image_625.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"Andhi ladki ko propose kiya tha usne bhi bol diya "" आंधी hu बेहरी nhi jab aawaz hi esi hai to shakal kaisi hogi"" @lamethougnts"
Hindi_image_627.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,Ye dekho Ye Subah uthte he Phone chalane Beth gava Daya
Hindi_image_628.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,"Neeche dekho Neeche!

Neeche to dekho !!"
Hindi_image_629.jpg,Positive,Sarcastic,Vulgar,Non-abusive,None,@sharma jsays Jlढli kar Chappal padne wali hai
Hindi_image_631.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,"My friend

Unofficial
Titu mama

Bhai Mia Khalifa Ka naya Video dekha.
Kya Maal Lag Rhi Thi
Me

Mutthal Ore Mutthal
Kaha se aya hai re Tu"
Hindi_image_632.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"Haan bhai, woh meri abhi comeback se baat hui thi woh bola wo toh ab kabhi nhi ayega @lamethoughts"
Hindi_image_634.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,Cbum Who ???
Hindi_image_635.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"गुप्त से पता चला हैं कि Winter Arc का कार्यक्रम, पूरी तरह से असफल हो गया है... हमारी Team Report तैयार कर रही है, जल्दी ही सच आपके सामने होगा 179804 बिल्लू fmmer अिध्यक्ष) MUSGEBALI DEAD सूत्रों"
Hindi_image_636.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None,"Me after telling her ""tum nhi khaogi toh mein bhi nhi khaunga @lainethoughis"
Hindi_image_637.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,[ भाई एकबातबता..ये ProposeDayt कौनसा Bodypart करते हें MUSCEEBALI SHQ NAHI DEADLIFTKARO
Hindi_image_64.jpg,Positive,Sarcastic,Vulgar,Non-abusive,None,दीदी आपकी Back पहले से बहत निकल गयी है क्या खा हा आजकल? रोज रात को Doggy style में धक्के
Hindi_image_643.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Others,"Aey zindagi, maa chuda le."
Hindi_image_646.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Individual,"TERE SE MILNE
SAALE KO
RASTE ME HE
PEL DIYA
- Tumhara VIRAT

*This is for you*

Titu mama
Unofficial

SARFARAZ AA
RAHA THA"
Hindi_image_650.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,विषाद को अपशब्द] @hindimemesangh मै और मेरे मित्रगुण प्रेरणादाई साहित्य के अनुयाई है
Hindi_image_652.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Gender,Best way to such hot in just 3 months Before After borco0ane1 get body
Hindi_image_654.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Gender,"Women Can Gossip
Anytime,
Anywhere,
Anyplace"
Hindi_image_658.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,"Breaking News
Dubai Mein Fase 11 Log Airport
Se Pakistan Ke Liye Rawana"
Hindi_image_659.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,"my friend

Bhai Musical.ly App Bohut owesome hai ..

KT

Chakke Ore Chakke Kaha
se Aaya hai re Tu."
Hindi_image_662.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"Aap jyada mat socha
karo aapke ghutno
mai dard hoga"
Hindi_image_664.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,I0n 4^v1 Dost ke saare paise kharch karwa deta hu taaki wo paiso ka gallat istemal na kar sake @ lamethoughts $ा
Hindi_image_665.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Gender,"भाई एक बात याद रखना जो लड़कीबाज़ी में पड़ गया, उसकी Body कभी नहीं बनती MUSC EBADI IlllI|) % ( CPAUL ' = 7"
Hindi_image_671.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,"TITU
MAMA

Tu Usse Khila Gol Gappe
ya khila Rs 12 wali Maggi

Par Mere Chutiye Dost
Wo tujhe fir Bhi nahi Degi"
Hindi_image_673.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"दो घर की निकम्मी बेरोजगार औलादें
Monday को फिर से Gym में,
लोहा तोड़ने आ गई

MUSCCEBALI

MUSCGEBALI

ISHQ NAHI DEADLIFT KARO"
Hindi_image_674.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"भाई वो तेरे तगड़ी Body बना के, MUSCEBALI Shirtless Halखेलनेके MUSG EBALI Plan काक्या हुआ ?"
Hindi_image_676.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,Muthoot Finance Ka Owner Pehle Muth Maarta Tha Rahul Gandhi #SatyaVachanByRahulGandhi
Hindi_image_677.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Gender,tohaD bhundwa ma huluaar Lundwa
Hindi_image_678.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"Ghanta farak nahi padta
bol kar ghanta ghanta
sochna is different kind
of pain

@lamethoughts"
Hindi_image_680.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"Abhi to pehli manzil
hai Tum to abhi se
ghabara gye"
Hindi_image_683.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"@hindimemesangh

प्रथम व अन्तिम पंक्ति छात्र युद्ध करते हुए
कि दुर्गध विपरीत दिशा से आ रही है

आप मध्य पंक्ति नीब्बा जो थुस्सी
मारकर चपचाप तमाशा देख रहे हैं"
Hindi_image_684.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,"पर Trainer Bhaiya,आप ही ने तो कहा
था कि Holi पे बाहर का मत खाना

MUSC&EBALI

(तो मैंने घर पे बनी 60 गुजिया खा ली)"
Hindi_image_685.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"my friend

BHUVAN BAM

Ek rasta yeh bhi hai khushiyo ko paane ka

TITU
MAMA

Seekh lo hunar Haath chalane ka .."
Hindi_image_686.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None,"अरे यार Mummy, उस डिब्बे में
Creatine था, आटा नही

MUSCGEBALI

(नुकसान kardis)"
Hindi_image_687.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None,"पर भाई तुझे कैसे पता चला ...

MUSĆCEBALI

MUSCGEBALI

ISHQ NAHI DEADLIFT KARO

26

TECHNOGYN

TECHN

हम लोग रात को Gym करते हैं"
Hindi_image_688.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,None,fitness influencer
Hindi_image_689.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"ना Natty बन पाया

MUSCGEBALI

MUSCGEBALI

ना Naughty बन पाया"
Hindi_image_693.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,"भाई Monday को साथ
में Chest मारेंगे"
Hindi_image_694.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,"जब आपने प्रसिद्धि और टिक टोक अनुयाइयों हेतु एक नल्ले
टिकटोकिए के साथ खुद का अश्लील चलचित्र फैला दिया हो
पर आपको अब पता चले कि सरकार ने टिक टोक को ही
प्रतिबंधित कर दिया हो
टिक टोक वाली निब्बी:"
Hindi_image_698.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"पहले हम

अब हम

MUSCGEBALI

NDC 0009-0417-02
0 ml Via
Depo®-Testosterone

LOT 928DM

enin Soluban
testosterone cynionate iniection. u

200 mg per ml

For intramuscular uso only

BLAKENTO

Caution Federal law pronipit

E BLAKENTŮ

dspensing without prescriptio

STRET
URFER

इसके लिए

इसके लिए

Cry किया

Cry किया

करते थे

करते हैं"
Hindi_image_7.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Gender,"Nari nari mat kar pagle, Nari he nark ka dwar. Khus bhi ho to kya degi? Whi malmutra ka dwar. gai"
Hindi_image_70.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Gender,"कोई लड़की तो ऐसा कहतीं है कि ""मुझे रसोई नहीं आती.. "" मेरी मॉम ने मुझे सिखाया ही नहीं! उसे पूछना चाहतें है कि. ये लंड चूसना , लंड के ऊपर उछलना डोगी स्टाइल वगैरा किसने सिखाया ?!!"
Hindi_image_700.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Others,"Chamch pai Chamch Chamch pai Jeera
TITU
MAMA

Mere Dost ki Gaand mai
hai Bohut bada Keeda"
Hindi_image_702.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,MUSC EBALI Legs Workout के भयंकर दुष्परिणाम
Hindi_image_703.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None,MUSCEBALI आजती Blceps में तगड़ुा Pump आ गया
Hindi_image_704.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,अब Body बनाने का अंतिम मार्ग यही बचा हैं मितर MUSG EBALI
Hindi_image_706.jpg,Positive,Sarcastic,Vulgar,Non-abusive,None,"ये Creatine लेने की आदत

ALL SAINTS
NKRAL BOSHTAL

OLICE

MUSCGEBALI

एक दिन मेरे सर्वनाश का

कारण बनेगी"
Hindi_image_707.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"BODY BUILDER

RS.1/-

MEE.THA MASALA
MOUTH FRESHNER MUSCGEBALI

अब बनेगी खतरनाक Body

(Yeah Buddy)

BODY BUILDER

NEETHA MASALA

WUTH FRESHNER"
Hindi_image_708.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Gender,"Ladki kaate toh love bite.. ""Hum kaate toh १४ Sui lagwate ho"" (Waah re duniya) @lamethoughts"
Hindi_image_71.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,None,"एक लड़का पैंट उतार कर लड़की से बोला पास ऐसी "" तलवार"" हैl लड़की सलवार उतार कर. जिनके पास ऐसी "" म्यान"" होती है उनके पास ""तलवारो"" कोई कमी नही होती है...!! तुम्हारे"
Hindi_image_710.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Gender,"Me

TITU
MAMA

Bhai bina Bandi kai tu itna khus kese rehta hai

my friend

Apna Haath Jagganath"
Hindi_image_712.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"Ajeeb zindagi hai, liye hi jaari de hi nahi rahi."
Hindi_image_717.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,"घर पे सिर्फ

5 मिनट

अगर Body बनानी
हैं, तो Gym Join
करना ही पड़ेगा

2.5Kg O

MUSCGEBALI"
Hindi_image_718.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,"My friend*

THE

ENGINEER

BRO

Bhai meri wali Alag hai !!
Me*

THE

ENGINEER

BRO

Chutiye oh re chutiye

kaha se aava hai re tuu ..."
Hindi_image_719.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"Chest Workout

MUSCGEBALI

Chest Workout"
Hindi_image_72.jpg,Positive,Non-Sarcastic,Vulgar,Non-abusive,None,गांड के साथ अक्सर यह घटना घट जाती है; वाह. वाह गांड के साथ अक्सर यह घटना घट जाती है; कोसों दूर होती है बहनचोद गांड पहले फट जाती हैl मुसीबत
Hindi_image_720.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"भाई ज़रा देखना, Deadlift की
Position ठीक है न?"
Hindi_image_721.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,सुनाहै भाई तूआजकल बहुततगड़ी Bपkgकररहा है... MUSCGEBALI ये ले काजू बादाम से भरपूर Proteीnवाली खीर . Gaining में Hep करेगी
Hindi_image_722.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,Viva me sir ne shakal dekh kar answer ke jagha subject ka naam puch liya (Vo bhi nahi bata paaya) @lamethoughts
Hindi_image_723.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,"Bhai Me Ashima ko propose karne jaa rha hoon

Are Ruk jaa re bande kichutiya kat Padega."
Hindi_image_724.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Political,"Rahul Gandhi after his every speech.

Kshetrabasi Patra
@gentleman_jitu

Yahi baate to baad
me Meme banti hai."
Hindi_image_727.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"हे भद्र !
@hindimemesangh

मैं एक व्यक्ति को जानता हूं जो
इरावती को पूरा कर सकता है .....

हैं ?? मैंने ये कभी
नहीं सोचा था

मुझे माफ़ कर दो मैंने झूठ बोला
था ऐसा कोई भी नहीं है"
Hindi_image_728.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Gender,"MUSCCEBALI

Madamji ... Please आप मुझे
तबाह कर दो

MUSCCEBALI"
Hindi_image_729.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Others,"Hamesha sochta tha agr
Sbke dost smart honge to
ch#tiye kiske Honge ...
Ab smjh a rahi kiske
honge"
Hindi_image_73.jpg,Neutral,Non-Sarcastic,Vulgar,Non-abusive,None,आपका *दिमाग* आलसी हो सकता हैं आपका लंड नहीं..* *काम की चीज़ें देखतें ही* *खड़ा हो जाता हैं!*
Hindi_image_731.jpg,Positive,Sarcastic,Vulgar,Non-abusive,None,"बस भाई ..

Last Set

0

No Pain No Gain"
Hindi_image_734.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,"Log pyaar mein paagal hote hai, main apne parivaar mein hojaunga. @lamethoughts"
Hindi_image_739.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,जब आप जोश में आकर ट्रैवल ब्लॉग खोले लेकिन लोग टिप्पणी में आपको व आपके समस्त परिवार को गालियां बकने लगे तब आहत हुए आप नीब्बाः @hindimemesangh मैं असफल रहा ३ आषञ३
Hindi_image_74.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Social Sub-groups,३ Married Lady* First Mere Pati To Pura Hath Ghusa Dete Hai. Second- Mere To Pair Bhi. Teesri Apni Saari Uthake Boli: Aji... Bahar Niklo G
Hindi_image_740.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,Rahta kahan hantul Footpath pe
Hindi_image_741.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Others,BFF Best friend forever Unoiilek| Tlu Mamna BFF Bhadwa Farzi Friend
Hindi_image_743.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,"Marr jayega tu

@nkshli shmma

excuse me

me"
Hindi_image_744.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,"A

c

D

I want to see perpendicular

A

TITU
MAMA

C

I said perpendicular

B

D

let kai hila lai

Perfect"
Hindi_image_748.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,"Amit Badhana Bb ki vines se badhiya agar easa sochte ho

TITU
MAMA

TO HO SAKTA HAI CHUTIYE HO TUM"
Hindi_image_759.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Others,"Student : ""Sir Kal tabiyat
kharab ho gayi thi so
homework nhi Kar paya. ""

Me:"" Abe lodu Kal raat 2 baje
tak jis Pooja s baat Kar Raha
Tha wo Mai hi hu.""

@harshastic

*Me as a teacher *

Translate Tweet"
Hindi_image_76.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Gender,"एक बस में आदमी और औरत एक ही सीट पर बैठे होते है. आदमी औरत से पूछता है. आदमीः "" आपके कितने बच्चे है?"" औरतः ""मेरे १० बच्चे है"" आदमीः ""मतलब को आपकी जमीन अछी उपजाऊ है"" औरतः मेरी जमीन उपजाऊ नहीं , मेरा किसान मेहनती है"""
Hindi_image_760.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,"Marr Jayegaa Tu

uozpa

Haan Maloom Hai Chal Apne Baap Ko Mat Sikh"
Hindi_image_761.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,हे भद्र ! मैं जानूता कि बिनोद कौन @hindmemesangh अगर थोड़ और समय मिल जाए हूँ
Hindi_image_764.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"SACCHA DOST KAUN HAI?

@Bandaslila

JO TRUTH & DARE ME
CRUSH SE PROPOSE KARWAYE

ADBHUT"
Hindi_image_766.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,PUB G Babita G
Hindi_image_767.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,"@AskRishabh

Koffee with Karan-show ka naam suna hal?

Haan Interview De Diya"
Hindi_image_768.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,"Hardik Pandya Waiting
Outside,Karan Johar's House

Fb.com/AvpJokes"
Hindi_image_771.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Individual,"Kinshan Jhunghunwala

Salman bhai - Mujhe meri next
movie me 5-6 shirtless scene
chahiye, 400-500 cars udegi, aur
movie Eid p release honi chahiye.

Writers- Okay bhai. Aur Story?

Sallu bhal-
Transtate Toeet

MAA CHUDAVE"
Hindi_image_773.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,Get this man a Condom
Hindi_image_774.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,"BEST STAND UP COMEDIANS
THAT I KNOW

Cell Na

NAAPTOL ANCHORS"
Hindi_image_779.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"*At Gym * Day Bhai pack kline din me aa jayenge? Day ३ः Ye John Abraham Jaise biceps kitne din me ban jayenge? ६ Sirf pet thoda andar karwa do bus Day 8ः Won hot chick jo selfie lete -=7""1*0 -n Ea nlril--naan 7="" Day"
Hindi_image_781.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,ni: - agar me bina fixing ke ion *Csk Hor Jayego Tu
Hindi_image_782.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"सुबह दर स उठन परापता ने पुत्र को गोली मारी, मौत Bhai Ab Tera Number Hai"
Hindi_image_786.jpg,Negative,Sarcastic,Vulgar,Abusive,Individual,"10:49

Friday, May 31

24.5KB/s4G LTE 15%

Today: 648.8MB
This month: 20.18GB

AX-ZOMATO
Zomato Cricket Cup begins! Win up to 100% aashbaak - 0

JCB की खुदाई ही देखते रहोगे ?

ok फिर मैं चली सोने huh - Goodnight

wifistudy . 1h
Daily Reminder
Attempt Today's all Quizzes

Updater · 1d
Updates are available
V10.2.3.0.NCFMIXM

X

Adda247 . 34m"
Hindi_image_787.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Individual,English detected Hindi damn girl you are hot as hell धिक्कार है लड़की तुम नरक के रूप में गर्म हो dhikkaar hai ladakee tum narak ke roop mein garm ho
Hindi_image_788.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,"you love this bantai

I love this Bantai

we are not same bro"
Hindi_image_790.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political,"Hum Nahi Maante

Proof Dikhao"
Hindi_image_792.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,"नारी नारी मत कर बालक , नारी मृत्यु का सार, खुश होके भी क्या दे, देगी मल मूत्र का द्वार| @1^418[1|.811!=7||1+|18-*4818*"
Hindi_image_793.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"No calls, |Under 0 No texts dank daddu understand. Lekin jab mai dry replies dene lagu Please underSiand"
Hindi_image_794.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Individual,ANGIE clellala peechhe dekho peechhe to dekho
Hindi_image_796.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,Toxic है मगर handsomeहै
Hindi_image_797.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others,Bacho Isi ko Chutiya kehte hain
Hindi_image_798.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Others,Aye chup re ne waidi
Hindi_image_799.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Others,Tum Sala Sundar Log Kisi Ke Sage Nhi Hote
Hindi_image_8.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Gender,"दो औरतें बस में सीट के लिए झगड़ रही थी| पहलीः ले रांड ये सीट अपने भोसड़े में डाल ले मादरचोद तू ये पूरी बस अपनी गांड में डाल ल इतने में कंडक्टर बोला , बहनजी , अगर आप ये सीट उनके भोसड़े में डाल देंगी| और ये बस उनकी गांड में डाल देंगी, तो मैं क्या अपने पैसेंजर को अपने लंड पर बिठा के घुमाऊंगा| दूसरीः"
Hindi_image_80.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Gender,"लड़कीः मैं तेरे लिये मर सकती हूँ..!! लड़काः वो छोड़, मरवा सकती है तो बता.."
Hindi_image_801.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"Hum C.I.D. se hai apni saari cute pics

hame dedo"
Hindi_image_803.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Individual,"IRONIC SIMPING'
जानलेवा
IRONIC SIMPING ना करे
ना करने दे

5/10

@_generic_memer_"
Hindi_image_804.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"""मेरे देशवासियों, मैं अकेला ही था.. मेरी कोई ब्रांच नहीं थी. नकली गांधियों से सावधान रहना"" महात्मा गाँधी"
Hindi_image_805.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,"मेरे भौतिकी के शिक्षक मैं जो कि ""यथा कर्म तथा के गति का तृतीय फलं"" का बाल्य काल से न्िूँयन फढ़ग्तेत हुए चोला पकड़ कर बैठा हूं @hindimemesangh"
Hindi_image_807.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"ek din mai bhi apni ""pasandida aurat"" ke bacchon ka mama ban jaunga"
Hindi_image_808.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Others,"कुछ बोलूगा तो विवाद हो

जाएगा!"
Hindi_image_810.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Others,treat lene se darnahilagla salan treat dene se lagta hai
Hindi_image_812.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,Hai Koi year challenge chal raha
Hindi_image_813.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"OUR FIGHT IS OUR FIGHT
NONE OF YOUR FIGHT

TITU
MAMA

TERI MA KA DAISY SHAH"
Hindi_image_814.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Others,Hum ko peeni hai peeni hai.
Hindi_image_816.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"क ख गघ कुछ ज्यादा ही समझदार युवा @hincltuemesangb म द फ क कुछ ज्यादा सभझदार युवा ""00c0"
Hindi_image_818.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,"Iuer

Delet#

Virnu Gopata Iyer
Delete
MutuSuumi VerGepella
Delete

WenGapla Iyer

Delute

utufuoni Verutpote"
Hindi_image_819.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,"@abhishtic

2009 : Chalo Aarti Karte Hain.

2019 : Chalo Aarti, Karte Hain.

Arijit Bhowmick
2009 : aaj main Aarti karke aya
2019 : Aarti, aaj main karke aya

Mohammad Saif"
Hindi_image_82.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,None,यहाँ सेक्स भी दो तरह से किया जाता हैं १ हाथ पीला करवाकर २ मुँह काला करवाकर
Hindi_image_821.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,Karan Sir aapne karne ko bola tha WO kaam maine Modi: abey tune galat Rahul aur Hardikk ko pel dia . Kardiya
Hindi_image_823.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"NITIN
@theNitinWalke

en Relatives are about to leave ..

Maal kidhar h"
Hindi_image_824.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Others,"TITU
MAMA

BHUVAN BA

SAHI KHEL GAYE BANCHO"
Hindi_image_826.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"Boys have friends.

Men have brothers"
Hindi_image_827.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"CED
AATMA

Once Pandya trapped KL Rahul
unnecessary in Koffee with Karan

Today KL Rahul took revenge from Pandya
by scoring 23 run in his over"
Hindi_image_828.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"memer
@puzzled_s

*people uploading sad status*

#their_intention :

pucho jara pucho mujhe kya hua

hal"
Hindi_image_829.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Others,"Didi, Yea pyar, ishk, mohabat kya
hota hai ???

TITU
MAMA

Kuch nehi pagli, sab free mean
thokne ke bahane hai ...!!!!"
Hindi_image_83.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Gender,"मैनें पूछा, क्यूँ आयी हो मेरी ज़िंदगी में, ? वो पास आई और धीरे से बोली. OOPS! मरवाने OMG!"
Hindi_image_830.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Individual,"G NEWS
बड़ा खुलासा कॉफी विथ करण में जाएँगे
स छक्के की गांड तो में मरूँगा, और फिर बोलूंगा आज
क पांड्या हुए भावुक बोला ""मेरा तैमूर मेरा"
Hindi_image_831.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"ever Amit Bhadana sees

e toh mera waala khaan"
Hindi_image_836.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Others,Bagal waliljaan mareli
Hindi_image_838.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Gender,Kahan Ho Tum ? Pta nahil pr yaha Chutiya si Ladkiya Bhi Attitude Dikha Rahi Hai Welcome to Facebook
Hindi_image_845.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"sir, pehle mera beta raat me padhta tha
pr ab wo raat me madhe""d, behnc""""d, aur pel do bolta h

प

प्रधा

मोर्द

ye PUBG wala hai kya"
Hindi_image_847.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None,"KYA KARENGE AAP ITNI
DHANRASHI KA?"
Hindi_image_848.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None,"Show me best Country

Sahil

I said bost

Yhi h bhai

Jal Hind"
Hindi_image_85.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,Aapke itne Nakhre koun. Jhelega Jlo Pelee whidheleed
Hindi_image_850.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,Bina kuch kare hi Mere he lavde lag jaate he
Hindi_image_851.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Individual,"Har Roj Wo Aadab-Aadab Kahti Thi
Har Roj Wo Aadab-Aadab Kahti Thi

Jab Jaakar Dabaa Diye,

Toh Khafa ho gayi."
Hindi_image_852.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"Kya karte ho ?

avampiregeet

Civil Engineer hu

300 Rs. dehadi par kaam karte ho na"
Hindi_image_854.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"A.

02

B

https//www.facebook.com/Backchodbilli

HAME VOTE DO

https://www.facebook.com/Backchodbilli

YE LE BC"
Hindi_image_855.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"#22YearChallenge

1997

2019"
Hindi_image_857.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"sir,Mera beta govt job ki taiyari Kar Raha hai
lekin Avi tak job Nahi mila usko

चच

12

नमंत्री

के"
Hindi_image_858.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"aaja MAHI aaja MAHI aa soniya

MAHI ve, mohabbtan sachiya ne

Dil roye ya ilahi,tu aja mere MAHI"
